ACCIDENT_YEAR,ACCIDENT_MONTH,ACCIDENT_DAY,ACCIDENT_HOUR,ACCIDENT_WEEKDAY,ACCIDENTLOCATION,IMPACTLOCATION,INITIALIMPACTTYPE,LIGHT,ROADJURISDICTION,TRAFFICCONTROL,TRAFFICCONTROLCONDITION,THRULANENO,NORTHBOUNDDISOBEYCOUNT,SOUTHBOUNDDISOBEYCOUNT,PEDESTRIANINVOLVED,CYCLISTINVOLVED,MOTORCYCLISTINVOLVED,ENVIRONMENTCONDITION1,injury
2017,10,28,14,Saturday,At/near private drive,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2017,10,28,15,Saturday,Non intersection,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,0
2017,10,28,18,Saturday,At/near private drive,Thru lane,SMV unattended vehicle,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,10,28,22,Saturday,Non intersection,Thru lane,SMV unattended vehicle,Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2017,10,28,14,Saturday,At/near private drive,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,10,29,21,Sunday,Non intersection,Thru lane,SMV unattended vehicle,"Daylight, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,10,30,8,Monday,At/near private drive,Right shoulder,SMV unattended vehicle,Dawn,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,10,30,9,Monday,Non intersection,Right shoulder,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,10,30,9,Monday,Non intersection,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,1
2017,10,30,9,Monday,At intersection,Within intersection,Turning movement,Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,1
2017,10,30,13,Monday,Intersection related,Thru lane,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,1
2017,10,30,15,Monday,At/near private drive,Right shoulder,SMV unattended vehicle,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,"Fog, mist, smoke, dust",0
2017,10,30,17,Monday,At intersection,Within intersection,Turning movement,Dark,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Rain,1
2017,10,31,9,Tuesday,At/near private drive,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,10,30,17,Monday,Intersection related,Right turn lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2017,11,1,14,Wednesday,At/near private drive,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Rain,0
2017,11,1,16,Wednesday,Other,Off highway,Rear end,Daylight,Private property,No control,unknown,0,0,0,False,False,False,Rain,1
2017,11,1,19,Wednesday,At intersection,Within intersection,Angle,"Dark, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Rain,0
2017,11,1,19,Wednesday,Non intersection,Thru lane,SMV unattended vehicle,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,1
2017,11,2,8,Thursday,Intersection related,Left turn lane,Other,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Rain,0
2017,10,31,8,Tuesday,Intersection related,Right shoulder,SMV other,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2017,11,2,11,Thursday,At/near private drive,Thru lane,Turning movement,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2017,10,30,14,Monday,Non intersection,Right shoulder,SMV unattended vehicle,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2017,10,20,14,Friday,At intersection,Within intersection,Turning movement,Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2017,11,1,15,Wednesday,At intersection,Within intersection,Turning movement,Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2017,11,3,16,Friday,At intersection,Thru lane,SMV other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,11,3,16,Friday,At/near private drive,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,11,3,3,Friday,Non intersection,Thru lane,SMV unattended vehicle,Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2017,10,31,18,Tuesday,Non intersection,Thru lane,SMV unattended vehicle,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,11,4,14,Saturday,At/near private drive,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,10,29,23,Sunday,At intersection,Within intersection,Turning movement,"Dusk, artificial",Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,1,0,False,False,False,Rain,0
2017,11,5,12,Sunday,Intersection related,Thru lane,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),Yield sign,Functioning,0,0,0,False,False,False,Rain,0
2017,11,5,14,Sunday,At/near private drive,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,0
2017,11,6,11,Monday,Non intersection,Thru lane,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,11,6,10,Monday,At/near private drive,Thru lane,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,11,5,18,Sunday,At intersection,Within intersection,Angle,Dusk,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,True,False,Clear,1
2017,11,7,11,Tuesday,Intersection related,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2017,11,6,21,Monday,At/near private drive,Thru lane,Other,"Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,11,7,16,Tuesday,Non intersection,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,11,8,7,Wednesday,At intersection,Within intersection,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2017,11,8,11,Wednesday,Non intersection,Thru lane,Approaching,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,11,8,16,Wednesday,At/near private drive,Thru lane,Turning movement,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2017,11,8,18,Wednesday,Intersection related,Thru lane,Rear end,Dark,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Rain,0
2017,11,9,14,Thursday,At/near private drive,Thru lane,Angle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,11,9,15,Thursday,Non intersection,Thru lane,SMV unattended vehicle,Dusk,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,0
2017,11,9,18,Thursday,At intersection,Within intersection,Turning movement,"Daylight, artificial",Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Snow,0
2017,11,9,18,Thursday,Intersection related,Thru lane,SMV unattended vehicle,Dark,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Snow,0
2017,11,9,18,Thursday,At intersection,Within intersection,Rear end,"Dark, artificial",Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Rain,0
2017,11,10,6,Friday,At intersection,Thru lane,Approaching,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2017,11,10,6,Friday,Intersection related,Thru lane,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2017,11,10,8,Friday,At/near private drive,Thru lane,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,11,10,8,Friday,At/near private drive,Thru lane,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,1
2017,11,10,11,Friday,At intersection,Within intersection,Turning movement,Daylight,Regional municipality,Yield sign,Functioning,0,0,0,False,False,False,Clear,0
2017,11,10,15,Friday,At/near private drive,Thru lane,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2017,11,9,23,Thursday,Non intersection,Thru lane,SMV unattended vehicle,Daylight,Private property,No control,unknown,0,0,0,False,False,False,Clear,0
2017,11,11,8,Saturday,At/near private drive,Thru lane,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
